product_url,product_name,brand,sku,image_url,star_rating,number_of_reviews,MRP,sale_price,discount_percentage,colour,description,details_and_care,style_1,category,material
https://www.debenhams.com/product/skirt-and-stiletto-dark-green-satin-maxi-dress-with-cowl-neck_p-4969971f-b308-4069-8560-8c7eea6b11d4?colour=Dark%20Green,Dark Green Satin Maxi Dress with Cowl Neck,Skirt and Stiletto,SKU: M5053572328084,https://media.boohoo.com/i/boohoo/m5053572328084_dark%20green_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,66,66,Not Available,Dark Green,"Find your inner goddess in our Dawn Maxi. Crafted in a satin, bias cut maxi dress. This vintage-inspired style is made to turn heads, with a cowl cowl-neck and figure-skimming bias cut. The perfect dress for that special event.
Style: Maxi Dress
Sleeve Length: Strappy","100% Polyester. Hand wash only. Model is 5""9 wearing a UK size 8.",Maxi Dress,Dresses,Polyester
https://www.debenhams.com/product/goddiva-satin-bandeau-maxi-dress_p-2ec1df86-d2cc-4289-84fc-a02add3fc863?colour=Emerald,Satin Bandeau Maxi Dress,Goddiva,SKU: M5056604712684,https://media.boohoo.com/i/boohoo/m5056604712684_emerald_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,78,66.3,15,Emerald,"This fitted satin maxi dress is the perfect pick for you if you want to look sexy and classy at your next formal occasion. This sensationaldark greensatin bandeau maxi dress from Goddiva is this season’s hottest piece. In its sultry smooth satin material, this sleeveless number is screaming ‘BUY ME!’. Whether you're attending a gala, prom, wedding or black tie event, thismaxi dress will make you look and feel like a million bucks! Go for a bold look with this maxi dress and team it with strappy heels and a glamorous clutch for an unforgettable night.
Style: Bridesmaid Dress
Sleeve Length: Sleeveless","Knitted, 100% Polyester, Do not dry clean cold hand wash only. Cool iron on reverse. Do not bleach.",Bridesmaid Dress,Dresses,Polyester
https://www.debenhams.com/product/wallis-digital-floral-contrast-binding-midi-dress_byy07118?colour=pink,Digital Floral Contrast Binding Midi Dress,Wallis,SKU: BYY07118-155-16,https://media.boohoo.com/i/boohoo/byy07118_pink_xl?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,89,66.75,25,Pink,"Just say dress. From sophisticated workwear styles to show stopping event-ready designs, our new season dresses have you covered for any and all occasions. Discover unique prints, elegant silhouettes and versatile styles. Whatever you've got in the diary, we've got the dress for it. Shop versatile Midi dresses, elegant Maxi dresses and everything in between. Style: Digital Floral Contrast Binding Midi Dress. Ideal for: Occasion. Design: Contrast Detail. Model wears size UK 10 and is 5' 9"" tall. Make-up & Fragrance: Primer (Estée Lauder, The Smoother Universal Perfecting Primer + Finisher), Foundation (Estée Lauder, Double Wear Stay in Place Foundation SPF10), Mascara (Lancôme, Hypnôse Custom-Wear Volume Mascara), Bronzer (Estée Lauder, Bronze Goddess Healthy Glow Bronzer), Fragrance (Marc Jacobs, Daisy Eau De Toilette For Her).This garment is READY FOR THE FUTURE.Viscose sourced from responsibly managed forests and using responsible production practices. Find out more about our sustainability guidelines and goals.
Style: Fit & Flare Dress
Sleeve Length: Short Sleeve
Length: Midi",100% Polyester. Machine wash. Model wears size 10,Dress,Dresses,Polyester
https://www.debenhams.com/product/wallis-petite-lace-flare-sleeve-midi-dress_byy08238?colour=navy,Petite Lace Flare Sleeve Midi Dress,Wallis,SKU: BYY08238-148-18,https://media.boohoo.com/i/boohoo/byy08238_navy_xl?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,4,1,89,66.75,25,Navy,"Just say dress. From sophisticated workwear styles to show stopping event-ready designs, our new season dresses have you covered for any and all occasions. Discover unique prints, elegant silhouettes and versatile styles. Whatever you've got in the diary, we've got the dress for it. Shop versatile Midi dresses, elegant Maxi dresses and everything in between. Style: Petite Lace Flare Sleeve Midi Dress. Ideal for: Occasion. Design: Lace. Make-up & Fragrance: Primer (Estée Lauder, The Smoother Universal Perfecting Primer + Finisher), Foundation (Estée Lauder, Double Wear Stay in Place Foundation SPF10), Mascara (Lancôme, Hypnôse Custom-Wear Volume Mascara), Bronzer (Estée Lauder, Bronze Goddess Healthy Glow Bronzer), Fragrance (Marc Jacobs, Daisy Eau De Toilette For Her).
Style: Bodycon Dress
Sleeve Length: Long Sleeve
Length: Midi",100% Polyester. Machine Washable. Model Wears UK Size 10.,Dress,Dresses,Polyester
https://www.debenhams.com/product/coast-bardot-overlayer-midi-dress_bcc05402?colour=blush,Bardot Overlayer Midi Dress,Coast,SKU: BCC05402-107-18,https://media.boohoo.com/i/boohoo/bcc05402_blush_xl?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,149,67,55,Blush,"You name the occasion, we have the perfect dress. From maxi to mini and everything in between, find your dream dress to feel confident in. Choose classic shift dresses and flowing floor-length pieces for a timeless style, plus discover on-trend bardot and wrap dresses to wear on repeat. Style: Bardot Overlayer Midi Dress. Ideal for: Occasion. Model wears size UK 10 and is 5' 9"" tall.
Style: A-Line Dress
Sleeve Length: Sleeveless
Length: Midi",Main: 100% Polyester. Lining: 100% Polyester. Dry Clean Only. Length 128cm.,Midi Dress,Dresses,Polyester
https://www.debenhams.com/product/coast-lisa-tan-geo-stripe-full-midi-skirt_bcc05539?colour=multi,Lisa Tan Geo Stripe Full Midi Skirt,Coast,SKU: BCC05539-144-16,https://media.boohoo.com/i/boohoo/bcc05539_multi_xl?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,149,67,Not Available,Multi,"Part of the Lisa Tan x Coast collaboration. Tantalising bursts of colour and contrasting geometric shapes create a trompe l'oeil effect to rival any op art painting in this midi skirt. A structured waist and pockets to the side create a perfect combination of style and comfort.
Style: Midi Skirt
Length: Midi",Not Available,Midi Dress,Dresses,Not Available
https://www.debenhams.com/product/coast-petite-embroidered-midi-dress_bcc00512?colour=blush,Petite Embroidered Midi Dress,Coast,SKU: BCC00512-107-12,https://media.boohoo.com/i/boohoo/bcc00512_blush_xl?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,2.5,2,149,67,55,Blush,"Style: Fit & Flare DressDesign: JacquardFabric: JacquardLength: MidiNeckline: BardotSleeve Length: Cap Sleeve
Style: Fit & Flare Dress
Sleeve Length: Cap Sleeve
Length: Midi
Neckline: Bardot
Design: Jacquard
Fabric: Jacquard","Main: 100% Polyester. Main 2: 89% Polyester, 11% Elastane. Lining: 100% Polyester. Dry Clean Only.",Fit & Flare Dress,Dresses,Polyester
https://www.debenhams.com/product/coast-premium-ruffle-bandeau-dress_bcc04746?colour=blush,Premium Ruffle Bandeau Dress,Coast,SKU: BCC04746-107-16,https://media.boohoo.com/i/boohoo/bcc04746_blush_xl?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,189,67,65,Blush,"You name the occasion, we have the perfect dress. From maxi to mini and everything in between, find your dream dress to feel confident in. Choose classic shift dresses and flowing floor-length pieces for a timeless style, plus discover on-trend bardot and wrap dresses to wear on repeat. Style: Premium Ruffle Bandeau Dress. Ideal for: Occasion. Design: Ruffle. Model wears size UK 10 and is 5' 9"" tall.
Style: Bodycon Dress
Sleeve Length: Sleeveless
Length: Midi",Main: 100% polyester Excluding Trims Lining: 100% polyester. Dry Clean only. Length: 108cm,Dress,Dresses,Not Available
https://www.debenhams.com/product/coast-ruffle-sleeve-tie-waist-midi-dress_bcc05493?colour=red,Ruffle Sleeve Tie Waist Midi Dress,Coast,SKU: BCC05493-157-18,https://media.boohoo.com/i/boohoo/bcc05493_red_xl?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,149,67,55,Red,"You name the occasion, we have the perfect dress. From maxi to mini and everything in between, find your dream dress to feel confident in. Choose classic shift dresses and flowing floor-length pieces for a timeless style, plus discover on-trend bardot and wrap dresses to wear on repeat. Style: Ruffle Sleeve Tie Waist Midi Dress. Ideal for: Occasion. Design: Ruffle. Model wears size UK 10 and is 5' 9"" tall.
Style: Fluid Dress
Sleeve Length: Short Sleeve
Length: Midi",Main: 100% Polyester. Lining: 100% Polyester. Wash at 40. Length 115cm,Midi Dress,Dresses,Polyester
https://www.debenhams.com/product/double-second-strappy-pleated-lace-dress_p-57439d81-0ae3-460a-8ad6-ab051ab814d2?colour=Blue,Strappy Pleated Lace Dress,DOUBLE SECOND,SKU: M5056654308097,https://media.boohoo.com/i/boohoo/m5056654308097_blue_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,4,1,149,67,Not Available,Blue,"This strappy midi dress is wedding guest approved and fit for other fancy occasions. Featuring a pleated chiffon skirt with a delicate lace body, invisible zip fastening and full lining.
Style: Dress
Sleeve Length: Strappy
Length: Midi
Neckline: Sweetheart
Design: Patterned
Fabric: Woven","Shell: 100% Polyester, Lace: 55% Polyamide 30% Cotton 15% Viscose, Lining: 100% Polyester. Dry clean only. Model wears an 8",Dress,Dresses,Polyester
https://www.debenhams.com/product/xy-london-marinah-slingback-diamante-bow-low-heel-court-shoes_p-bfafe57e-8300-4a9e-96c8-7abe77126663?colour=Green,'Marinah' Slingback Diamante Bow Low Heel Court Shoes,XY London,SKU: M5056598906311,https://media.boohoo.com/i/boohoo/m5056598906311_green_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,4,1,189,67,Not Available,Green,"If you love a pair of statement High Heels then look no further bestie! Featuring a sling back strap, a diamante bow, a pointed toe and a stiletto heel.
Style: 2 Part Heels
Heel Height: Low","Wipe clean only, Synthetic material, 8 cm heel height.",Part Heels,Bags & Footwear ,Synthetic
https://www.debenhams.com/product/jewelco-london-silver-pear-cz-tears-of-joy-earrings-necklace-set-18-inch_p-c5357d78-c60a-4e8d-b29b-f538e85a1782?colour=Silver,Silver Pear CZ Tears of Joy Earrings Necklace Set 18 inch,Jewelco London,SKU: M5054132491996,https://media.boohoo.com/i/boohoo/m5054132491996_silver_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,249,67.23,Not Available,Silver,"Welcome to Jewelco London and thank you for visiting! Jewelco London presents this piece from its latest collection of 925 Sterling Silver Rhodium Plated Jewellery. Ladies Rhodium Plated Sterling Silver Pear Cubic Zirconia Tears of Joy Earrings Necklace Set 18 inch . Includes a complimentary Rhodium-Plated Sterling Silver chain, which can be adjusted to 16, 18 or 20 inches.
Style: Jewellery Set","Height: 23mm | Width: 7mm | Length: 450mm | Gemstone: Cubic Zirconia, Pear, White, Simulated | Gemstone 2: Cubic Zirconia, Round Brilliant, White | Clean Jewellery Pieces Regularly With A Lint Free Polishing Cloth To Prevent Tarnishing. Ask A Professional Jeweller To Clean Very Dirty Pieces. Store Your Jewellery In The Gift Boxes Supplied.",Jewellery Set,Accessories,Not Available
https://www.debenhams.com/product/adrianna-papell-crystal-waist-crepe-jumpsuit_p-a583d4ca-c270-44e0-be0a-39456d8b94de?colour=Navy,Crystal Waist Crepe Jumpsuit,Adrianna Papell,SKU: M0887873650927,https://media.boohoo.com/i/boohoo/m0887873650927_navy_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,249,67.23,73,Navy,"Get ready to be a style icon at all your events. Our sleeveless halter jumpsuit is crafted in a luxe stretch knit crepe and finished with a sparkling handsewn crystal-embellished waistband. The unbelievably flattering twist front design gives this wide-leg style added texture and dimension. Sleek back zip closure. Perfect for every minute of wedding season and black-tie galas.
Style: Wide Leg Jumpsuit
Sleeve Length: Sleeveless
Length: Regular
Neckline: Round Neck
Design: Plain
Fabric: Knitted","95% Polyester, 5% Elastane. Spot Clean. Model wears a Size 8.",Jumpsuit,Dresses,Polyester
https://www.debenhams.com/product/adrianna-papell-embroidered-off-shoulder-dress_p-81862a28-1239-4997-9ccb-bc7118f8de24?colour=Blue,Embroidered Off Shoulder Dress,Adrianna Papell,SKU: M0887873650033,https://media.boohoo.com/i/boohoo/m0887873650033_blue_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,5,1,249,67.23,73,Blue,"Our iconic midi sheath dress gets glamorous with delicate hand sequined embellishments and 3D floral embroidery for a feminine look and feel. We love the chic off-the-shoulder silhouette. Back hook and zip closure. An easy add-to-cart for your next cocktail hour, bridal shower, rehearsal dinner or black-tie gala.
Style: Midi Dress
Sleeve Length: Short Sleeve
Length: Midi
Neckline: Off the Shoulder
Design: Print
Fabric: Knitted","60% Polyester, 40% Nylon. Dry Clean. Model wears a Size 8.",Midi Dress,Dresses,Polyester
https://www.debenhams.com/product/adrianna-papell-floral-chiffon-tie-neck-gown_p-767e91be-725f-461a-993f-151e56a7eb78?colour=Multi,Floral Chiffon Tie Neck Gown,Adrianna Papell,SKU: M0196707272175,https://media.boohoo.com/i/boohoo/m0196707272175_multi_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,249,67.23,73,Multi,"A feminine floral print blooms across our striking gown featuring a halter neckline with tie neck accent. Crafted of a woven chiffon, this fit-and-flare style has a beautiful drape and skims your bodice then eased with a dramatic flared hemline. Sleek back zipper with hook and eye closure. A romantic look that will get you noticed at wedding receptions and black-tie galas.
Style: Maxi Dress
Sleeve Length: Sleeveless
Length: Maxi
Neckline: Halterneck
Design: Print
Fabric: Woven",100% Polyester. Dry Clean. Model wears a Size 8.,Maxi Dress,Dresses,Polyester
https://www.debenhams.com/product/adrianna-papell-metallic-jersey-gown_p-5add5ed9-8ffb-4df4-84f3-b2601eea74f0?colour=Beige,Metallic Jersey Gown,Adrianna Papell,SKU: M0196707019916,https://media.boohoo.com/i/boohoo/m0196707019916_beige_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,249,67.23,73,Beige,"Striking and bold, a gorgeous metallic stretch jersey knit fabric lend a shimmering effect to this floor-sweeping gown. Designed with a super-flattering ruched crisscross bodice and pleated long skirt to create textural interest. All the chic details: delicate spaghetti straps and plunging v-neckline. Wear here, there and everywhere.
Style: Maxi Dress
Sleeve Length: Strappy
Length: Maxi
Neckline: V Neck
Design: Plain
Fabric: Knitted","57% Nylon, 39% Metallic, 4% Elastane. Dry Clean. Model wears a Size 8.",Maxi Dress,Dresses,Nylon
https://www.debenhams.com/product/adrianna-papell-metallic-knit-column-gown_p-2235c068-deb1-4e64-a710-4e47a034abb5?colour=Dark%20Green,Metallic Knit Column Gown,Adrianna Papell,SKU: M0196707060383,https://media.boohoo.com/i/boohoo/m0196707060383_dark%20green_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,5,1,249,67.23,73,Dark Green,"You will be a showstopper at all your events in our floor-sweeping, figure-skimming gown crafted of a slinky metallic stretch jersey knit. We love the flirty off-the-shoulder silhouette while the super-flattering ruching adds a little something extra to the side. Sleek back zip closure. A stunning look for bridesmaids, wedding guests and black-tie attendees.
Style: Maxi Dress
Sleeve Length: Cap Sleeve
Length: Maxi
Neckline: Off the Shoulder
Design: Plain
Fabric: Knitted","95% Polyester, 5% Elastane. Dry Clean. Model wears a Size 8.",Maxi Dress,Dresses,Polyester
https://www.debenhams.com/product/adrianna-papell-metallic-mesh-gown_p-a6f7fc80-3943-4686-8eb2-4fe1db0128c0?colour=Navy,Metallic Mesh Gown,Adrianna Papell,SKU: M0887873720316,https://media.boohoo.com/i/boohoo/m0887873720316_navy_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,5,1,249,67.23,73,Navy,"You'll be as beautiful as the stunning florals that bloom allover our floor-grazing gown crafted of a luxe crinkled mesh. We've added metallic threading so you'll really shine at your next celebration. All the fun details: a super flattering crossover neckline, floaty flutter sleeves and a deep side slit opening so you'll be ready to strike a pose on the dance floor. Back hook-and-eye and zip closure.
Style: Maxi Dress
Sleeve Length: Short Sleeve
Length: Maxi
Neckline: Wrap
Design: Print
Fabric: Knitted",100% Polyester. Dry Clean. Model wears a Size 8.,Maxi Dress,Dresses,Polyester
https://www.debenhams.com/product/goddiva-pleated-bandeau-bodice-chiffon-tiered-midi_p-4ddfddb0-1b7b-4eee-8a90-c52031915029?colour=Black,Pleated Bandeau Bodice Chiffon Tiered Midi,Goddiva,SKU: M5056120202072,https://media.boohoo.com/i/boohoo/m5056120202072_black_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,249,67.23,Not Available,Black,"This stunning Pleated Bandeau Bodice Chiffon Tiered Midi dress - the perfect choice for any special occasion. Crafted from high-quality chiffon fabric, this black dress is both stylish and comfortable, making it the perfect choice for wedding guests, date nights, or parties. The pleated bandeau bodice adds a touch of elegance to this stunning midi dress, while the tiered chiffon skirt adds a playful and flirty touch. The midi length of the dress makes it a versatile choice for any occasion, ensuring that you'll feel confident and comfortable no matter where the night takes you. The lightweight chiffon fabric of this little number ensures that it drapes beautifully on the body, creating a flattering and feminine silhouette. This black dress is available in a range of colours, making it easy to find the perfect match for your personal style. So why settle for a boring outfit when you can turn heads in our Pleated Bandeau Bodice Chiffon Tiered Midi dress? Whether you're attending a wedding, a date night, or a party, this dress is the perfect choice for looking and feeling your best. Order now and get ready to make a statement at your next special occasion!
Style: Midi Dress
Sleeve Length: Sleeveless","Knitted, 100% Polyester, Do not dry clean cold hand wash only. Cool iron on reverse. Do not bleach.",Midi Dress,Dresses,Polyester
https://www.debenhams.com/product/adrianna-papell-satin-crepe-one-shoulder-gown_p-539a145a-594c-4dc3-b3a1-b9bfe9aeda74?colour=Green,Satin Crepe One Shoulder Gown,Adrianna Papell,SKU: M0196707266143,https://media.boohoo.com/i/boohoo/m0196707266143_green_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,249,67.23,73,Green,"The eye-catching cascading ruffle creates architectural interest to this impeccably tailored gown perfect for your next special occasion. Crafted of a soft, drapey satin crepe fabric, it features a one-shoulder bodice with a flattering no seam waist. The floor-grazing high/low faux wrap skirt is finished with a slit for a dramatic finish. Back zipper with hook and eye closure.
Style: Maxi Dress
Sleeve Length: Strappy
Length: Maxi
Neckline: One Shoulder
Design: Plain
Fabric: Woven",100% Polyester. Dry Clean. Model wears a Size 8.,Maxi Dress,Dresses,Polyester
https://www.debenhams.com/product/jon-richard-gift-packaged-gold-plate-and-emerald-green-cubic-zirconia-statement-necklace_p-6114a4dd-a9f5-47de-9b06-7c182c1d4cad?colour=Green,Gift Packaged Gold Plate And Emerald Green Cubic Zirconia Statement Necklace,Jon Richard,SKU: M5051024742945,https://media.boohoo.com/i/boohoo/m5051024742945_green_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,5,1,85,68,20,Green,"The Jon Richard emerald green and pave statement pear drop necklace is plated in gold with cubic zirconia crystals. Presented in beautiful high quality blue velvet Jon Richard box. This necklace measures 16"" in length and features a 2"" extender with a lobster clasp fastening. Matching items available.
Style: Necklace","Fastening: Lobster Clasp Fastening Fastening | Chain Length: 18"" | Dimensions: 15mm | Drop Dimensions: 20mm",Necklace,Accessories,Not Available
https://www.debenhams.com/product/goddiva-flared-sleeve-front-wrap-maxi-dress_p-b2d51776-6688-4aaf-9a89-aa2553349261?colour=Green,Flared Sleeve Front Wrap Maxi Dress,Goddiva,SKU: M5056604736178,https://media.boohoo.com/i/boohoo/m5056604736178_green_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,85,68,20,Green,"This Scuba maxi dress with short sleeves is the perfect choice for any occasion. With its wrap style design, it creates a timeless and elegant look that is sure to turn heads. Thisdress is versatile and can be worn as a bridesmaid's long dress or a semi-formal evening dress. The sleek design is perfect for any formal or semi-formal event, making it a great addition to any wardrobe. The comfortable and stretchy scuba material ensures a flattering fit, and the dress's length adds a touch of sophistication. Thisbluedress is a must-have for any fashion-conscious individual looking for a versatile and stylish addition to their collection.
Style: Maxi Dress
Sleeve Length: Short Sleeve","Knitted, 95% Polyester 5% Elastane, Do not dry clean cold hand wash only. Cool iron on reverse. Do not bleach.",Maxi Dress,Dresses,Polyester
https://www.debenhams.com/product/goddiva-maternity-plunge-neck-foil-maxi_p-eb82f830-c654-4c50-98f5-6454db2c74cb?colour=Gold,Maternity Plunge Neck Foil Maxi,Goddiva,SKU: M5056604725462,https://media.boohoo.com/i/boohoo/m5056604725462_gold_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,85,68,20,Gold,"The Goddiva Foil maxi dress is an exquisite piece of fashion to be worn on a special occasion. Thislong dress features a plunging v-neckline, long sleeves and a front thigh split. The foil print embellishes this number with a forever shimmer giving it a boost of elegance and glamour. This gorgeouschampagnenumber will be sure to turn heads with its shimmering metallic finish and front thigh split. This dress is a stunning design that flatters your figure in all the right ways. The deep v-neckline is perfect for showing off a hint of cleavage and the long sleeves are great for showing off your toned arms. This long evening dress is perfect for not only formal events, but also wedding guests, birthday parties, christmas gatherings and new years eve celebrations. Team this steamynumber with heels, hair up and a bold lip to complete the look of the year.
Style: Maxi Dress
Sleeve Length: Long Sleeve
Fabric: Knitted","Knitted, 100% Polyester, Do not dry clean cold hand wash only. Cool iron on reverse. Do not bleach.",Maxi Dress,Dresses,Polyester
https://www.debenhams.com/product/goddiva-multi-sequin-velvet-bardot-midi_p-8a8e4f63-5c8d-48e5-ab66-ed1429117dc0?colour=Emerald,Multi Sequin & Velvet Bardot Midi,Goddiva,SKU: M5056604781574,https://media.boohoo.com/i/boohoo/m5056604781574_emerald_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,5,2,85,68,20,Emerald,"This season's hottest trend is all about sequins and velvet. The Multi Sequin & Velvet Bardot Midi combines the best of both worlds to create the perfect party piece. This beautiful and elegant green off the shoulder sequin midi party dress is for the fashion forward fashionista. Get the perfect look for your next party night out, date night, semi formal occasion or for christmas and new years celebrations with our stunning sequin & velvet midi dress. This eye-catching dark green style features a slim, bardot neckline and an elegant capped sleeve design that will steal the spotlight wherever you go. Pair with heels and jewels to complete your look.
Style: Bodycon Dress
Sleeve Length: Sleeveless","Knitted, 100% Polyester, Do not dry clean cold hand wash only. Cool iron on reverse. Do not bleach.",Dress,Dresses,Polyester
https://www.debenhams.com/product/goddiva-pleated-chiffon-off-shoulder-maxi-dress_p-aa2d06ce-e9ce-4516-ae8b-afa187fbc9b5?colour=Green,Pleated Chiffon Off Shoulder Maxi Dress,Goddiva,SKU: M5056604720900,https://media.boohoo.com/i/boohoo/m5056604720900_green_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,85,68,20,Green,"This stunningPleated Chiffon Off Shoulder Maxi is the perfect choice for any special occasion, especially for bridesmaids. The elegant design features a trendy off the shoulder neckline that is both stylish and comfortable. The lightweight chiffon fabric drapes beautifully, creating a flowy and ethereal look that is perfect for any formal event. With its maxi length, thisdress exudes sophistication and glamour, making it a standout choice for any wedding, gala, or black-tie affair. Whether you're looking for a dress for yourself or for your bridesmaids, this Pleated Chiffon Off Shoulder Maxi is sure to impress.
Style: Maxi Dress
Sleeve Length: Sleeveless","Knitted, 100% Polyester, Do not dry clean cold hand wash only. Cool iron on reverse. Do not bleach.",Maxi Dress,Dresses,Polyester
https://www.debenhams.com/product/dorothy-perkins-premium-cutwork-midi-dress_bqq11659?colour=green,Premium Cutwork Midi Dress,Dorothy Perkins,SKU: BQQ11659-130-16,https://media.boohoo.com/i/boohoo/bqq11659_green_xl?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,1,1,85,68,20,Green,"You've got the plans, we've got the dresses. From midi dresses to maxi dresses, bridesmaid dresses and everything in between, we've got you covered for every event in the social calendar. Whether you're after occasionwear for a special event or updating your work attire with a simple shirt dress, you'll find a range of amazing styles and silhouettes at DP. Style: Premium Cutwork Midi Dress. Ideal for: Occasion. Design: Embroidered. Model wears size UK 10 and is 5' 9"" tall. Make-up & Fragrance: Primer (Yves Saint Laurent, Touche Eclat Blur Primer 30ml), Foundation (Estée Lauder, Double Wear Stay in Place Foundation SPF10), Bronzer (Benefit, Hoola Matte Powder Bronzer), Blusher (Benefit, Wanderful World Blushes Starlaa Rosy Bronze Powder Blusher), Setting Spray (Urban Decay, All Nighter Setting Spray 118ml), Fragrance (Ghost The Fragrance Eau De Toilette).
Style: Fit & Flare Dress
Sleeve Length: Short Sleeve
Length: Midi",100% Polyester. Machine washable. Model wears size 10.,Midi Dress,Dresses,Polyester
https://www.debenhams.com/product/goddiva-scuba-bardot-wrap-maxi-dress_p-76517bf5-014a-4eb7-ab2f-efbb1a36a7bf?colour=Purple,Scuba Bardot Wrap Maxi Dress,Goddiva,SKU: M5056604798701,https://media.boohoo.com/i/boohoo/m5056604798701_purple_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,85,68,20,Purple,"You will never go wrong in Goddiva's Bardot Wrap Maxi Dress. The Scuba Crepe Material of thisdress makes it super comfortable, and the Wrap Style Bodice is guaranteed to make you feel like a goddess. Goddiva's Bardot Wrap Maxi Dress is perfect for any event - be it a wedding for bridesmaids or mother of the bride, a milestone anniversary party, black tie occasion or even for prom. It'll put that extra glow on your face! This classically timeless,burgundyevening dress is the perfect addition to your occasion wear collection, as it is a style that can be worn again for any occasion in any season. Teamed with simple accessories, this elegant off the shoulder number will have you rolling in compliments all night long! .
Style: Maxi Dress
Sleeve Length: Sleeveless","Woven, 95% Polyester 5% Elastane , Do not dry clean cold hand wash only. Cool iron on reverse. Do not bleach.",Maxi Dress,Dresses,Polyester
https://www.debenhams.com/product/goddiva-wrap-style-sequin-midi-dress_p-615b467d-16ac-46d7-9e2f-bc74bf2a9a93?colour=Emerald,Wrap Style Sequin Midi Dress,Goddiva,SKU: M5056604794826,https://media.boohoo.com/i/boohoo/m5056604794826_emerald_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,5,1,85,68,20,Emerald,"This long sleeve wrap style sequin dress is the perfect addition to your closet. The V-neckline and wrap style accentuate your figure and make you look sophisticated, while the sequin embellishment adds oodles of glamour. You can wear this sparkly number as a night out dress or an elegant date night outfit, but this dress will give you an instant chic look wherever you go! The long sleeves are adorned with beautiful sequins that catch the light and make you shine bright in an elegant way. This stunning number is finished off with a detachable belt at the waist to accentuate your tiny waist. Wear this dress with your favourite pair of heels for the ultimate chic look!
Style: Midi Dress
Sleeve Length: Long Sleeve","Knitted, 100% Polyester, Do not dry clean cold hand wash only. Cool iron on reverse. Do not bleach.",Midi Dress,Dresses,Polyester
